person_age,person_gender,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
26.0,0,44213.0,6,9000.0,8.27,0.2,5.0,591,1,0,1,0,0,0,0,0,1,0,0,0,1,0
30.0,0,54359.0,4,6500.0,14.63,0.12,6.0,634,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23.0,0,55287.0,3,14560.0,11.43,0.26,4.0,568,1,0,0,0,1,0,0,0,0,1,0,0,0,0
28.0,1,79434.0,7,10000.0,10.85,0.13,6.0,562,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,0,31385.0,2,7000.0,6.98,0.22,3.0,676,1,0,0,0,1,0,0,0,1,0,0,0,1,0
24.0,1,102809.0,2,7500.0,12.07,0.07,2.0,673,1,0,1,0,0,0,0,0,0,1,0,0,0,0
39.0,1,37058.0,16,1500.0,13.21,0.04,13.0,704,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28.0,0,54832.0,6,7316.0,7.44,0.13,9.0,662,1,0,0,0,1,0,0,0,0,0,0,0,0,0
24.0,0,33962.0,2,7500.0,6.71,0.22,6.0,603,1,0,0,0,1,0,0,0,1,1,0,0,0,0
25.0,0,87246.0,4,14000.0,12.39,0.16,3.0,611,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25.0,0,96889.0,5,3000.0,6.02,0.03,3.0,572,1,0,0,0,1,0,0,0,0,0,0,0,0,1
23.0,0,147594.0,0,6000.0,7.05,0.04,2.0,605,1,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,1,48820.0,0,2000.0,11.59,0.04,3.0,626,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24.0,1,72191.0,2,7434.0,7.0,0.1,2.0,573,1,0,0,0,0,0,0,0,1,1,0,0,0,0
32.0,1,217072.0,6,12501.0,12.99,0.06,7.0,613,1,0,1,0,0,0,0,0,0,0,0,0,0,0
28.0,0,54796.0,4,3000.0,6.08,0.05,8.0,664,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29.0,0,83045.0,8,18000.0,10.58,0.22,9.0,660,1,0,0,0,0,1,0,0,1,0,0,0,1,0
33.0,0,37091.0,9,5000.0,8.34,0.13,9.0,667,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28.0,1,38494.0,5,7500.0,7.8,0.19,6.0,624,1,0,0,0,0,0,0,0,1,0,0,1,0,0
41.0,0,144972.0,17,20000.0,10.26,0.14,11.0,579,1,0,0,0,1,0,0,0,0,1,0,0,0,0
32.0,0,87726.0,10,24000.0,7.52,0.27,8.0,633,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28.0,1,122188.0,2,11077.0,8.13,0.09,6.0,585,1,0,1,0,0,0,0,0,0,0,0,1,0,0
24.0,0,49119.0,1,5000.0,12.42,0.1,4.0,624,1,0,0,0,1,0,0,0,1,0,0,0,0,0
27.0,1,67171.0,2,4000.0,9.18,0.06,9.0,669,0,0,1,0,0,0,0,0,1,1,0,0,0,0
27.0,0,67015.0,5,6000.0,10.69,0.09,5.0,689,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35.0,0,79062.0,10,6000.0,7.21,0.08,10.0,723,1,0,0,0,0,1,0,0,1,0,0,1,0,0
30.0,1,66763.0,10,10000.0,11.78,0.15,8.0,702,1,0,1,0,0,0,0,0,1,0,0,0,0,0
30.0,1,39924.0,3,3043.0,14.36,0.08,6.0,554,1,0,0,0,0,1,0,0,0,0,0,1,0,0
29.0,0,38322.0,8,6000.0,10.93,0.16,7.0,606,0,0,1,0,0,0,0,1,0,1,0,0,0,0
33.0,1,52595.0,11,10000.0,13.35,0.19,10.0,650,1,0,0,1,0,0,0,0,1,0,0,1,0,0
26.0,1,70599.0,2,6927.0,8.53,0.1,6.0,492,1,0,1,0,0,0,0,0,1,0,0,0,0,1
29.0,1,129252.0,9,11760.0,11.18,0.09,10.0,648,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30.0,0,51275.0,3,10000.0,11.01,0.2,8.0,645,0,0,0,0,1,0,0,0,1,0,0,1,0,0
27.0,1,76781.0,5,7000.0,14.68,0.09,3.0,680,0,0,0,0,0,1,0,0,0,1,0,0,0,0
27.0,0,76405.0,4,25000.0,12.79,0.33,5.0,474,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22.0,0,73475.0,1,6000.0,11.35,0.08,4.0,545,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,1,60657.0,1,12000.0,16.33,0.2,4.0,647,1,0,0,0,0,0,0,0,1,0,0,0,1,0
25.0,0,36967.0,0,9000.0,7.78,0.24,4.0,654,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27.0,0,112525.0,2,3000.0,7.74,0.03,6.0,654,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23.0,0,85560.0,2,21000.0,13.75,0.25,4.0,568,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28.0,0,61799.0,7,5200.0,12.53,0.08,8.0,711,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27.0,1,108995.0,4,20000.0,16.17,0.18,10.0,688,1,0,0,0,0,1,0,0,0,0,1,0,0,0
32.0,0,81420.0,7,3000.0,7.27,0.04,10.0,506,1,0,1,0,0,0,0,0,0,0,0,0,0,0
44.0,0,39562.0,21,4500.0,7.47,0.11,12.0,551,1,0,0,0,1,0,0,0,1,0,0,1,0,0
24.0,1,31006.0,0,2500.0,9.95,0.08,4.0,658,1,0,0,0,0,0,0,0,1,0,0,0,0,1
30.0,0,88565.0,9,15000.0,11.38,0.17,9.0,616,1,0,0,0,0,1,0,0,0,1,0,0,0,0
23.0,0,46260.0,1,5000.0,7.02,0.11,3.0,527,1,0,0,0,1,0,0,0,1,1,0,0,0,0
39.0,1,60921.0,18,8000.0,9.19,0.13,14.0,710,0,0,0,0,1,0,0,0,1,0,1,0,0,0
25.0,0,97040.0,3,25000.0,13.08,0.26,2.0,516,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0,43039.0,0,3000.0,10.31,0.07,2.0,598,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23.0,0,120976.0,1,15000.0,11.95,0.12,2.0,528,1,0,0,0,1,0,0,0,0,1,0,0,0,0
37.0,0,26255.0,15,3000.0,10.88,0.11,12.0,703,0,0,0,0,0,0,0,0,1,0,1,0,0,0
24.0,0,124297.0,3,5000.0,14.7,0.04,4.0,575,1,0,0,0,1,0,0,0,0,0,0,0,0,1
23.0,1,94905.0,3,4852.0,10.21,0.05,2.0,693,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,1,133302.0,0,15000.0,11.1,0.11,4.0,535,1,0,0,0,1,0,0,0,0,1,0,0,0,0
40.0,1,85135.0,15,16000.0,12.08,0.19,12.0,706,1,0,0,0,1,0,0,0,0,0,1,0,0,0
32.0,0,41584.0,10,4000.0,9.22,0.1,8.0,543,1,0,0,0,1,0,0,0,1,0,0,0,0,1
24.0,0,41234.0,1,1000.0,8.43,0.02,4.0,627,1,0,0,0,1,0,0,0,1,0,0,1,0,0
29.0,1,48965.0,8,18000.0,10.42,0.37,6.0,676,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33.0,0,116305.0,10,14078.0,7.57,0.12,9.0,644,1,0,1,0,0,0,0,0,0,0,0,0,1,0
26.0,0,67064.0,4,5000.0,7.67,0.07,4.0,672,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22.0,0,43363.0,0,4992.0,11.0,0.12,3.0,527,1,0,0,0,1,0,0,0,1,0,0,1,0,0
24.0,0,51998.0,3,12581.0,10.71,0.24,4.0,588,1,0,1,0,0,0,0,0,1,0,0,0,1,0
31.0,0,109332.0,6,18000.0,10.76,0.16,10.0,645,1,0,1,0,0,0,0,0,1,0,0,1,0,0
34.0,0,95730.0,9,15000.0,14.42,0.16,11.0,680,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24.0,0,163128.0,0,15000.0,15.33,0.09,5.0,691,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29.0,1,82706.0,7,2500.0,12.65,0.03,9.0,670,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31.0,1,46753.0,10,6383.0,5.63,0.14,7.0,500,1,0,0,0,0,0,0,0,1,0,0,0,0,1
33.0,0,66766.0,10,7000.0,6.92,0.1,9.0,632,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23.0,0,72744.0,0,8000.0,12.53,0.11,3.0,575,1,0,1,0,0,0,0,0,1,0,0,0,0,1
31.0,1,366786.0,2,35000.0,16.8,0.1,10.0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,0,67076.0,2,4000.0,8.57,0.06,3.0,601,1,0,0,0,1,0,0,0,1,1,0,0,0,0
31.0,1,97129.0,3,2000.0,10.02,0.02,7.0,689,1,0,0,0,0,1,0,0,1,0,0,0,1,0
25.0,0,62274.0,1,7096.0,10.41,0.11,7.0,578,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26.0,0,84980.0,3,8000.0,14.33,0.09,5.0,581,1,0,0,0,1,0,0,0,0,0,0,0,1,0
23.0,0,239202.0,0,24184.0,13.68,0.1,3.0,658,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21.0,0,36810.0,0,3200.0,11.13,0.09,3.0,619,1,0,0,0,0,0,0,0,1,0,0,1,0,0
23.0,0,121220.0,1,14000.0,6.17,0.12,4.0,576,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24.0,1,84979.0,3,10000.0,9.64,0.12,4.0,662,1,0,1,0,0,0,0,0,1,0,0,1,0,0
32.0,0,173012.0,10,10000.0,7.76,0.06,7.0,670,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24.0,0,108760.0,0,5000.0,9.28,0.05,4.0,634,1,0,0,0,1,0,0,0,0,0,0,0,0,1
30.0,0,95344.0,8,10000.0,10.63,0.1,7.0,659,1,0,1,0,0,0,0,0,1,0,0,1,0,0
29.0,1,151012.0,1,10000.0,10.69,0.07,6.0,677,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26.0,0,101887.0,4,15000.0,10.4,0.15,4.0,687,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24.0,0,67108.0,0,15000.0,11.9,0.22,3.0,557,1,0,1,0,0,0,0,0,0,0,0,0,1,0
24.0,1,78586.0,0,10000.0,10.8,0.13,5.0,662,1,0,1,0,0,0,0,0,1,0,1,0,0,0
24.0,0,81892.0,2,10000.0,16.02,0.12,2.0,627,1,0,0,0,1,0,0,0,1,0,0,0,0,0
28.0,0,507052.0,2,8774.0,10.85,0.02,4.0,599,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27.0,0,81495.0,3,10000.0,10.76,0.12,5.0,679,1,0,0,0,0,1,0,0,0,0,0,1,0,0
25.0,1,87311.0,4,8000.0,9.94,0.09,4.0,685,1,0,1,0,0,0,0,0,1,0,1,0,0,0
36.0,0,89912.0,9,7160.0,8.61,0.08,12.0,684,1,0,1,0,0,0,0,0,1,0,0,1,0,0
30.0,0,67203.0,8,10000.0,10.85,0.15,8.0,625,1,0,0,0,1,0,0,0,1,0,0,1,0,0
26.0,0,78859.0,1,15000.0,11.39,0.19,4.0,658,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24.0,1,62097.0,3,9973.0,12.07,0.16,3.0,644,0,0,1,0,0,0,0,0,1,0,0,1,0,0
25.0,1,132965.0,2,6571.0,10.3,0.05,3.0,639,1,0,1,0,0,0,0,0,0,0,0,0,0,1
26.0,0,156728.0,4,10000.0,6.28,0.06,2.0,672,1,0,0,0,1,0,0,0,0,0,0,0,1,0
30.0,0,122179.0,5,12000.0,10.23,0.1,8.0,655,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24.0,1,63345.0,0,12000.0,12.99,0.19,4.0,681,0,0,0,0,0,1,0,0,1,1,0,0,0,0
25.0,1,136015.0,2,6000.0,11.58,0.04,4.0,562,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22.0,0,60449.0,0,5170.0,7.98,0.09,2.0,577,1,0,1,0,0,0,0,0,0,1,0,0,0,0
30.0,0,52918.0,7,5000.0,11.24,0.09,9.0,610,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28.0,0,74087.0,3,12000.0,12.2,0.16,6.0,641,1,0,1,0,0,0,0,0,1,0,0,0,1,0
31.0,1,96662.0,11,6000.0,7.3,0.06,10.0,669,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,0,35020.0,1,5500.0,12.53,0.16,2.0,543,1,0,0,0,1,0,0,0,1,0,0,1,0,0
33.0,1,82924.0,14,3600.0,11.69,0.04,8.0,670,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24.0,1,85367.0,0,24087.0,10.04,0.28,4.0,704,0,0,1,0,0,0,0,1,0,0,0,0,1,0
26.0,0,79360.0,0,7000.0,11.71,0.09,3.0,585,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26.0,1,60965.0,3,18591.0,8.41,0.3,5.0,680,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36.0,1,97000.0,14,6000.0,11.04,0.06,11.0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,0,119706.0,8,12061.0,13.87,0.1,10.0,599,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32.0,1,43396.0,10,2049.0,7.2,0.05,9.0,620,0,0,1,0,0,0,0,0,1,0,0,1,0,0
31.0,0,173907.0,8,7785.0,14.99,0.04,11.0,602,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26.0,1,87382.0,2,16000.0,10.59,0.18,4.0,681,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22.0,0,54892.0,0,3200.0,6.73,0.06,4.0,657,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23.0,1,36970.0,4,5000.0,11.79,0.14,3.0,597,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24.0,0,49282.0,2,1790.0,10.48,0.04,3.0,642,1,0,0,0,1,0,0,0,1,0,0,1,0,0
22.0,1,29524.0,0,6422.0,11.33,0.22,3.0,615,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24.0,1,112475.0,1,3000.0,7.5,0.03,4.0,698,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0,145089.0,0,3610.0,10.26,0.02,4.0,608,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28.0,1,135733.0,6,7038.0,7.45,0.05,8.0,620,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1,69882.0,0,8000.0,9.73,0.11,3.0,584,1,0,0,0,0,0,0,1,0,0,1,0,0,0
31.0,0,66836.0,6,10000.0,12.08,0.15,8.0,612,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26.0,1,102979.0,3,2000.0,12.5,0.02,6.0,613,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,0,36896.0,5,8533.0,12.51,0.23,3.0,662,0,0,0,0,0,0,0,0,1,1,0,0,0,0
24.0,0,70614.0,2,16000.0,12.09,0.23,5.0,533,1,0,1,0,0,0,1,0,0,0,0,0,0,1
24.0,1,144872.0,0,15345.0,13.7,0.11,2.0,594,1,0,1,0,0,0,0,0,0,0,0,0,1,0
23.0,0,101871.0,0,22603.0,11.88,0.22,3.0,669,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22.0,0,53960.0,1,10000.0,14.61,0.19,3.0,628,1,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,0,156798.0,0,13000.0,12.77,0.08,4.0,668,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26.0,1,32288.0,0,2000.0,13.04,0.06,5.0,639,0,0,1,0,0,0,0,0,1,0,0,1,0,0
24.0,0,130139.0,3,4193.0,11.07,0.03,4.0,580,1,0,0,0,1,0,0,0,0,0,0,0,0,1
26.0,0,75865.0,1,12000.0,9.96,0.16,4.0,596,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24.0,1,79274.0,3,7500.0,8.35,0.09,4.0,672,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25.0,1,150087.0,0,1850.0,11.01,0.01,4.0,680,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29.0,1,116228.0,2,20000.0,10.14,0.17,6.0,610,1,0,0,0,0,1,0,0,0,0,0,0,0,1
32.0,1,63965.0,7,13000.0,10.74,0.2,10.0,681,1,0,1,0,0,0,0,0,1,0,0,0,0,1
27.0,1,55125.0,2,10000.0,14.14,0.18,6.0,595,1,0,1,0,0,0,0,0,1,0,0,1,0,0
39.0,1,67281.0,14,9600.0,10.7,0.14,14.0,706,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26.0,1,35472.0,6,2000.0,11.6,0.06,5.0,702,1,0,1,0,0,0,0,1,0,0,0,1,0,0
27.0,1,157073.0,3,21000.0,10.66,0.13,8.0,665,1,0,0,0,0,1,0,0,0,0,0,0,0,1
29.0,0,99497.0,6,18000.0,7.73,0.18,10.0,602,0,0,0,0,0,0,0,0,1,0,1,0,0,0
22.0,0,78783.0,0,1494.0,8.14,0.02,5.0,656,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25.0,0,24677.0,5,6000.0,8.84,0.24,3.0,663,1,0,1,0,0,0,0,0,1,1,0,0,0,0
30.0,0,241120.0,7,10000.0,12.65,0.04,9.0,636,1,0,1,0,0,0,0,0,0,0,0,0,1,0
23.0,1,59810.0,0,2402.0,11.75,0.04,3.0,622,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30.0,1,25232.0,11,5000.0,11.23,0.2,7.0,701,0,0,0,0,0,1,0,1,0,0,0,0,1,0
25.0,1,57381.0,0,4000.0,6.62,0.07,4.0,576,1,0,0,0,0,1,0,0,1,0,0,0,0,0
31.0,0,73693.0,8,8650.0,8.49,0.12,8.0,689,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29.0,1,36910.0,5,7000.0,11.18,0.19,8.0,586,1,0,0,0,0,0,0,0,1,0,0,1,0,0
24.0,1,62040.0,1,9830.0,9.57,0.16,3.0,653,1,0,0,0,1,0,0,0,1,0,1,0,0,0
24.0,0,43396.0,4,1000.0,13.15,0.02,4.0,609,1,0,0,0,0,0,0,0,1,0,0,0,0,1
25.0,1,29716.0,0,4000.0,11.67,0.13,4.0,641,1,0,0,0,0,1,0,0,1,0,0,0,0,1
29.0,0,48832.0,7,12000.0,9.61,0.25,9.0,621,0,0,0,0,0,1,0,0,1,0,0,1,0,0
31.0,1,82517.0,8,10000.0,10.85,0.12,7.0,586,1,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,0,138693.0,7,19000.0,12.34,0.14,7.0,654,1,0,1,0,0,0,0,0,0,0,0,0,0,0
28.0,1,110046.0,7,13467.0,13.21,0.12,6.0,651,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22.0,0,87996.0,0,6663.0,11.64,0.08,4.0,653,0,0,0,0,0,0,0,0,1,0,1,0,0,0
29.0,1,46238.0,3,10000.0,8.39,0.22,5.0,623,1,0,0,0,0,0,0,0,1,0,0,0,0,1
30.0,0,87382.0,7,9000.0,15.2,0.1,10.0,642,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25.0,1,127013.0,2,6000.0,10.71,0.05,4.0,606,1,0,0,0,1,0,0,0,0,1,0,0,0,0
27.0,0,45958.0,1,8000.0,12.67,0.17,6.0,564,1,0,0,0,1,0,0,0,1,0,0,1,0,0
32.0,0,46660.0,10,1000.0,12.47,0.02,7.0,577,1,0,0,0,1,0,0,0,1,1,0,0,0,0
24.0,0,50014.0,0,12000.0,9.62,0.24,3.0,687,1,0,0,0,0,1,0,0,1,0,0,0,1,0
32.0,1,30829.0,9,3553.0,9.97,0.12,7.0,603,1,0,1,0,0,0,0,0,1,0,0,0,1,0
29.0,0,46480.0,8,6500.0,9.92,0.14,9.0,651,1,0,0,0,1,0,0,0,1,0,0,1,0,0
30.0,1,55073.0,5,5000.0,14.06,0.09,6.0,561,1,0,0,0,1,0,0,0,1,1,0,0,0,0
23.0,1,144981.0,1,6000.0,9.72,0.04,3.0,671,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,0,172336.0,7,24796.0,14.82,0.14,7.0,651,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23.0,1,78896.0,1,5148.0,10.18,0.07,4.0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,1,37135.0,2,1000.0,7.49,0.03,3.0,555,1,0,0,0,1,0,0,0,1,1,0,0,0,0
27.0,0,38316.0,6,6000.0,13.83,0.16,7.0,677,0,0,0,0,1,0,0,0,1,1,0,0,0,0
30.0,1,61096.0,10,5003.0,11.1,0.08,5.0,695,1,0,1,0,0,0,0,0,1,0,0,1,0,0
27.0,0,64299.0,6,9600.0,10.19,0.15,7.0,689,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25.0,1,80206.0,1,7000.0,11.26,0.09,3.0,638,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24.0,1,83032.0,1,10858.0,9.57,0.13,4.0,633,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27.0,0,229495.0,2,20000.0,12.05,0.09,5.0,563,1,0,1,0,0,0,0,0,0,0,0,0,0,1
25.0,1,40244.0,1,6000.0,11.25,0.15,3.0,639,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38.0,0,150912.0,19,12000.0,7.66,0.08,14.0,678,0,0,0,0,1,0,0,0,1,0,0,0,1,0
24.0,0,72749.0,2,6500.0,7.84,0.09,3.0,648,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25.0,0,181170.0,4,20000.0,10.65,0.11,6.0,621,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32.0,1,61497.0,8,8000.0,10.63,0.13,9.0,699,1,0,0,0,0,1,0,0,1,0,0,1,0,0
31.0,1,44522.0,7,10000.0,14.51,0.22,9.0,595,0,0,0,0,1,0,0,0,1,0,0,0,1,0
38.0,0,133310.0,18,16000.0,11.99,0.12,16.0,683,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,1,91071.0,0,9600.0,9.22,0.11,4.0,572,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26.0,1,88014.0,1,9936.0,9.53,0.11,3.0,582,1,0,0,0,0,0,0,0,1,0,0,1,0,0
22.0,1,79125.0,0,8429.0,11.96,0.11,4.0,594,1,0,0,0,0,1,0,0,0,1,0,0,0,0
25.0,1,75329.0,2,1600.0,13.46,0.02,4.0,681,1,0,1,0,0,0,0,0,1,0,0,1,0,0
28.0,1,98070.0,7,8356.0,8.03,0.09,8.0,511,1,0,0,0,0,0,0,0,1,0,0,0,1,0
27.0,0,37121.0,3,5500.0,10.94,0.15,6.0,494,1,0,0,0,0,1,0,0,1,0,0,0,1,0
34.0,1,29524.0,9,6215.0,10.04,0.21,14.0,649,0,0,0,0,0,0,0,0,1,1,0,0,0,0
26.0,0,60634.0,6,8470.0,10.95,0.14,5.0,653,0,0,0,0,1,0,0,0,1,0,1,0,0,0
27.0,0,65990.0,3,12000.0,9.07,0.18,7.0,678,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22.0,1,54002.0,0,12000.0,11.86,0.22,2.0,608,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,0,79024.0,2,13000.0,13.66,0.16,3.0,567,1,0,0,0,1,0,0,0,1,1,0,0,0,0
28.0,0,121078.0,2,20000.0,11.22,0.17,9.0,644,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22.0,0,72829.0,0,12000.0,10.7,0.16,3.0,620,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0,75462.0,2,8000.0,12.88,0.11,4.0,634,1,0,0,0,1,0,0,0,1,0,0,0,0,1
22.0,1,73193.0,0,15000.0,11.71,0.2,4.0,678,1,0,0,0,0,1,0,0,1,1,0,0,0,0
30.0,0,73019.0,5,5091.0,8.86,0.07,8.0,640,1,0,1,0,0,0,0,0,0,1,0,0,0,0
25.0,0,39480.0,4,9170.0,17.05,0.23,6.0,695,1,0,1,0,0,0,0,0,1,0,0,0,1,0
23.0,0,72789.0,0,8000.0,7.95,0.11,4.0,623,1,0,1,0,0,0,0,0,0,1,0,0,0,0
26.0,0,242034.0,3,13965.0,7.93,0.06,5.0,620,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29.0,0,100537.0,5,10000.0,7.5,0.1,5.0,496,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0,76407.0,0,4743.0,9.94,0.06,4.0,647,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0,1,140416.0,21,5000.0,11.79,0.04,13.0,641,1,0,0,0,1,0,0,0,0,0,0,0,1,0
28.0,0,127306.0,3,17850.0,9.97,0.14,5.0,686,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24.0,0,91019.0,2,29901.0,10.86,0.33,4.0,672,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30.0,0,102905.0,6,9000.0,10.5,0.09,7.0,652,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23.0,0,61085.0,0,10000.0,10.99,0.16,3.0,653,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23.0,1,65688.0,1,5557.0,9.33,0.08,3.0,638,1,0,1,0,0,0,0,0,1,0,0,0,0,1
24.0,0,124428.0,0,4034.0,13.54,0.03,3.0,705,1,0,0,0,0,1,0,0,0,0,0,0,0,1
29.0,1,116423.0,7,10000.0,7.77,0.09,7.0,682,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27.0,1,79247.0,3,18000.0,8.87,0.23,5.0,609,1,0,0,0,1,0,0,0,1,0,1,0,0,0
24.0,1,101825.0,0,4264.0,6.85,0.04,4.0,582,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1,86154.0,4,10000.0,7.98,0.12,3.0,575,1,0,0,0,0,1,0,0,1,0,0,1,0,0
24.0,1,96753.0,3,20000.0,10.28,0.21,3.0,658,1,0,0,0,1,0,0,0,1,0,0,0,0,1
25.0,1,156870.0,2,25000.0,11.03,0.16,4.0,638,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23.0,1,144105.0,0,12000.0,10.39,0.08,3.0,643,1,0,1,0,0,0,0,0,1,1,0,0,0,0
42.0,1,70276.0,15,7500.0,11.98,0.11,17.0,686,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26.0,1,60943.0,1,4800.0,11.0,0.08,3.0,577,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25.0,0,44219.0,0,10000.0,11.14,0.23,4.0,698,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23.0,0,54159.0,2,12000.0,14.75,0.22,4.0,691,0,0,1,0,0,0,0,0,1,0,0,0,1,0
28.0,1,48561.0,9,5000.0,12.79,0.1,10.0,659,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23.0,0,44197.0,1,5000.0,13.75,0.11,3.0,474,1,0,0,0,0,0,0,0,1,1,0,0,0,0
28.0,1,102412.0,6,12000.0,10.53,0.12,7.0,711,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28.0,1,85258.0,7,2251.0,10.72,0.03,8.0,548,1,0,1,0,0,0,0,0,0,0,1,0,0,0
22.0,0,73520.0,0,6000.0,11.01,0.08,4.0,663,1,0,0,0,0,0,0,0,1,1,0,0,0,0
25.0,0,44005.0,2,9000.0,8.83,0.2,4.0,523,1,0,0,0,0,1,0,0,1,1,0,0,0,0
28.0,0,169036.0,4,25000.0,14.11,0.15,9.0,646,1,0,1,0,0,0,0,0,0,0,1,0,0,0
